registry_number,business_name,entity_type,registry_date,associated_name_type,address,city,state,zip,business_details,address_continued,not_of_record_entity
12734414,"PRO-GRASS, INC.",DOMESTIC BUSINESS CORPORATION,1978-03-21T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12734414&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12734414,"PRO-GRASS, INC.",DOMESTIC BUSINESS CORPORATION,1978-03-21T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12734414&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12734414,"PRO-GRASS, INC.",DOMESTIC BUSINESS CORPORATION,1978-03-21T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12734414&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12825519,"ALLERGY ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1978-05-03T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12825519&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12825519,"ALLERGY ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1978-05-03T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12825519&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12825519,"ALLERGY ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1978-05-03T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12825519&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12842316,CHANDELLE INVESTMENT CORPORATION,DOMESTIC BUSINESS CORPORATION,1978-05-10T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,601 SW SECOND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12842316&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12842316,CHANDELLE INVESTMENT CORPORATION,DOMESTIC BUSINESS CORPORATION,1978-05-10T00:00:00.000,REGISTERED AGENT,601 SW SECOND AVENUE,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12842316&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},SUITE 2100,
12942512,"TWELVE-MILE DISPOSAL SERVICE, INC.",DOMESTIC BUSINESS CORPORATION,1978-06-28T00:00:00.000,MAILING ADDRESS,900 SW FIFTH AVE 24TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12942512&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
12942512,"TWELVE-MILE DISPOSAL SERVICE, INC.",DOMESTIC BUSINESS CORPORATION,1978-06-28T00:00:00.000,REGISTERED AGENT,900 SW FIFTH AVE 24TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=12942512&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1526722,SILTRONIC CORPORATION,FOREIGN BUSINESS CORPORATION,1978-07-03T00:00:00.000,REGISTERED AGENT,111 SW FIFTH AVE #3500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1526722&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13059118,J.H. WINKLER & CO.,DOMESTIC BUSINESS CORPORATION,1978-08-17T00:00:00.000,MAILING ADDRESS,210 SW MORRISON ST,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13059118&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13059118,J.H. WINKLER & CO.,DOMESTIC BUSINESS CORPORATION,1978-08-17T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,210 SW MORRISON ST SUITE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13059118&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13059118,J.H. WINKLER & CO.,DOMESTIC BUSINESS CORPORATION,1978-08-17T00:00:00.000,REGISTERED AGENT,210 SW MORRISON ST #600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13059118&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13078415,"BLACKFISH, INC.",DOMESTIC NONPROFIT CORPORATION,1978-08-28T00:00:00.000,REGISTERED AGENT,1100 SW 5TH STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13078415&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13096417,"PROTEMP ASSOCIATES, INC.",DOMESTIC BUSINESS CORPORATION,1978-09-06T00:00:00.000,REGISTERED AGENT,900 SW FIFTH AVENUE 24TH FLOOR,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13096417&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13128616,"BUFFALO WELDING, INC.",DOMESTIC BUSINESS CORPORATION,1978-09-20T00:00:00.000,MAILING ADDRESS,MOTSCHENBACHER BLATTNER LLP,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13128616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},117 SW TAYLOR ST STE 300,
13128616,"BUFFALO WELDING, INC.",DOMESTIC BUSINESS CORPORATION,1978-09-20T00:00:00.000,REGISTERED AGENT,117 SW TAYLOR ST STE 300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13128616&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1546126,"KENNEDY/JENKS CONSULTANTS, INC.",FOREIGN BUSINESS CORPORATION,1978-09-26T00:00:00.000,MAILING ADDRESS,421 SW 6TH AVE SUITE 1000,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1546126&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13186317,"COATES KOKES, INC.",DOMESTIC BUSINESS CORPORATION,1978-10-13T00:00:00.000,MAILING ADDRESS,421 SW 6TH AVENUE SUITE 1300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13186317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13186317,"COATES KOKES, INC.",DOMESTIC BUSINESS CORPORATION,1978-10-13T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,421 SW 6TH AVENUE SUITE 1300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13186317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13186317,"COATES KOKES, INC.",DOMESTIC BUSINESS CORPORATION,1978-10-13T00:00:00.000,REGISTERED AGENT,421 SW 6TH AVENUE SUITE 1300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13186317&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13211818,"ACOUSTI-LEVEL FLOOR SYSTEMS, INCORPORATED",DOMESTIC BUSINESS CORPORATION,1978-10-27T00:00:00.000,REGISTERED AGENT,121 SW MORRISON ST STE 600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13211818&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13268610,"BLUE HERON FRENCH CHEESE CO., LLC",DOMESTIC LIMITED LIABILITY COMPANY,1978-11-27T00:00:00.000,MAILING ADDRESS,RONALD L GREENMAN,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13268610&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},888 SW FIFTH AVE #1600,
13268610,"BLUE HERON FRENCH CHEESE CO., LLC",DOMESTIC LIMITED LIABILITY COMPANY,1978-11-27T00:00:00.000,REGISTERED AGENT,888 SW FIFTH AVE SUITE 1600,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13268610&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13309810,MEGRA CONSTRUCTION CO.,DOMESTIC BUSINESS CORPORATION,1978-12-14T00:00:00.000,MAILING ADDRESS,MOTSCHENBACHER BLATTNER LLP,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13309810&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},117 SW TAYLOR STREET SUITE 300,
13309810,MEGRA CONSTRUCTION CO.,DOMESTIC BUSINESS CORPORATION,1978-12-14T00:00:00.000,REGISTERED AGENT,117 SW TAYLOR ST STE 300,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13309810&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13313218,TRAVEL PORTLAND,DOMESTIC NONPROFIT CORPORATION,1978-12-15T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13313218&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13313218,TRAVEL PORTLAND,DOMESTIC NONPROFIT CORPORATION,1978-12-15T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,100 SW MAIN ST STE 1100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13313218&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13313218,TRAVEL PORTLAND,DOMESTIC NONPROFIT CORPORATION,1978-12-15T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13313218&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13313218,TRAVEL PORTLAND,DOMESTIC NONPROFIT CORPORATION,1978-12-15T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13313218&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1564228,"WILSON OIL, INC.",FOREIGN BUSINESS CORPORATION,1978-12-28T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1564228&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1564228,"WILSON OIL, INC.",FOREIGN BUSINESS CORPORATION,1978-12-28T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1564228&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1564228,"WILSON OIL, INC.",FOREIGN BUSINESS CORPORATION,1978-12-28T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1564228&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13391818,"RUGH ENGINEERING, INC.",DOMESTIC BUSINESS CORPORATION,1979-01-23T00:00:00.000,REGISTERED AGENT,900 SW FIFTH AVE 24TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13391818&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
17057951,PIONEER PARK BUILDING,ASSUMED BUSINESS NAME,1979-03-01T00:00:00.000,AUTHORIZED REPRESENTATIVE,920 SW 6TH AVE #223,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=17057951&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
17057951,PIONEER PARK BUILDING,ASSUMED BUSINESS NAME,1979-03-01T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,920 SW SIXTH AVE STE 223,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=17057951&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13523410,"ACME CONSTRUCTION SUPPLY CO., INC.",DOMESTIC BUSINESS CORPORATION,1979-03-26T00:00:00.000,MAILING ADDRESS,ATTN MICHAEL D WALKER,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13523410&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},111 SW 5TH AVE STE 3800,
13523410,"ACME CONSTRUCTION SUPPLY CO., INC.",DOMESTIC BUSINESS CORPORATION,1979-03-26T00:00:00.000,REGISTERED AGENT,ATTN MICHAEL D WALKER,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13523410&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},111 SW 5TH AVE STE 3800,
13585518,CORAL CONSTRUCTION COMPANY,DOMESTIC BUSINESS CORPORATION,1979-04-01T00:00:00.000,REGISTERED AGENT,601 SW 2ND AVE STE 2100,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13585518&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13535216,STOLL STOLL BERNE LOKTING & SHLACHTER P.C.,DOMESTIC PROFESSIONAL CORPORATION,1979-04-01T00:00:00.000,MAILING ADDRESS,209 SW OAK ST STE 500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13535216&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13535216,STOLL STOLL BERNE LOKTING & SHLACHTER P.C.,DOMESTIC PROFESSIONAL CORPORATION,1979-04-01T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,209 SW OAK ST 5TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13535216&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13535216,STOLL STOLL BERNE LOKTING & SHLACHTER P.C.,DOMESTIC PROFESSIONAL CORPORATION,1979-04-01T00:00:00.000,REGISTERED AGENT,209 SW OAK ST 5TH FL,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13535216&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13596010,"AUGEN GALLERIES, INC.",DOMESTIC BUSINESS CORPORATION,1979-04-24T00:00:00.000,MAILING ADDRESS,817 SW 2ND,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13596010&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13596010,"AUGEN GALLERIES, INC.",DOMESTIC BUSINESS CORPORATION,1979-04-24T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,817 SW 2ND,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13596010&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13596010,"AUGEN GALLERIES, INC.",DOMESTIC BUSINESS CORPORATION,1979-04-24T00:00:00.000,REGISTERED AGENT,817 SW 2ND,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13596010&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13606512,OREGON PARALEGAL ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1979-04-27T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,C/O LEWIS BRISBOIS BISGAARD SMITH LLP,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13606512&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},888 SW 5TH AVE STE 900,
13619416,"EASTWINDS INDUSTRIAL PARK, INC.",DOMESTIC BUSINESS CORPORATION,1979-05-03T00:00:00.000,REGISTERED AGENT,851 SW SIXTH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13619416&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13684816,"COLUMBIA COIN CO., INC.",DOMESTIC BUSINESS CORPORATION,1979-06-01T00:00:00.000,MAILING ADDRESS,811 SW NAITO PKWY SUITE 200,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13684816&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13684816,"COLUMBIA COIN CO., INC.",DOMESTIC BUSINESS CORPORATION,1979-06-01T00:00:00.000,REGISTERED AGENT,811 SW NAITO PKWY STE 200,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13684816&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13753611,"DON-SUSIE ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1979-07-02T00:00:00.000,MAILING ADDRESS,C/O DAVID MEYER,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13753611&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},811 SW NAITO PKWY STE 420,
13753611,"DON-SUSIE ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1979-07-02T00:00:00.000,REGISTERED AGENT,811 SW NAITO PKWY,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13753611&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},STE 420,
13828512,"ARBORETUM HILLS ASSOCIATION, INC.",DOMESTIC NONPROFIT CORPORATION,1979-08-03T00:00:00.000,PRINCIPAL PLACE OF BUSINESS,900 SW 5TH AVE STE 1700,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13828512&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13828512,"ARBORETUM HILLS ASSOCIATION, INC.",DOMESTIC NONPROFIT CORPORATION,1979-08-03T00:00:00.000,REGISTERED AGENT,900 SW 5TH AVE STE 1700,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13828512&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13836010,"TAW-RAN ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1979-08-07T00:00:00.000,REGISTERED AGENT,851 SW 6TH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13836010&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13867718,"DEWITT CONSTRUCTION, INC.",DOMESTIC BUSINESS CORPORATION,1979-08-22T00:00:00.000,REGISTERED AGENT,121 SW MORRISON ST STE 1025,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13867718&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1618529,THE FOUNDATION OF HUMAN UNDERSTANDING,FOREIGN NONPROFIT CORPORATION,1979-08-23T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1618529&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1618529,THE FOUNDATION OF HUMAN UNDERSTANDING,FOREIGN NONPROFIT CORPORATION,1979-08-23T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1618529&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
1618529,THE FOUNDATION OF HUMAN UNDERSTANDING,FOREIGN NONPROFIT CORPORATION,1979-08-23T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=1618529&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13927314,CORAL SALES COMPANY,DOMESTIC BUSINESS CORPORATION,1979-09-17T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13927314&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13927314,CORAL SALES COMPANY,DOMESTIC BUSINESS CORPORATION,1979-09-17T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13927314&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
13927314,CORAL SALES COMPANY,DOMESTIC BUSINESS CORPORATION,1979-09-17T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=13927314&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14007918,"JOHN GERRITZ ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1979-10-16T00:00:00.000,MAILING ADDRESS,1 SW COLUMBIA ST STE 900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14007918&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14007918,"JOHN GERRITZ ENTERPRISES, INC.",DOMESTIC BUSINESS CORPORATION,1979-10-16T00:00:00.000,REGISTERED AGENT,1 SW COLUMBIA ST STE 900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14007918&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14028013,"ATB DEVELOPMENTS, INC.",DOMESTIC BUSINESS CORPORATION,1979-10-25T00:00:00.000,MAILING ADDRESS,851 SW SIXTH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14028013&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14028013,"ATB DEVELOPMENTS, INC.",DOMESTIC BUSINESS CORPORATION,1979-10-25T00:00:00.000,REGISTERED AGENT,851 SW 6TH AVE STE 1500,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14028013&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14037311,THE AMERICAN TINNITUS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1979-10-29T00:00:00.000,MAILING ADDRESS,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14037311&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14037311,THE AMERICAN TINNITUS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1979-10-29T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14037311&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
14037311,THE AMERICAN TINNITUS ASSOCIATION,DOMESTIC NONPROFIT CORPORATION,1979-10-29T00:00:00.000,REGISTERED AGENT,1211 SW FIFTH AVE STE 1900,PORTLAND,OR,97204,{'url': 'http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=14037311&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA'},,
